location,time,pv_measurement,preds
B,2023-01-12 11:00:00,43.94035094982812,15.022617
A,2023-01-12 11:00:00,226.6,239.12553
B,2023-01-12 12:00:00,24.9881350100875,13.369464
A,2023-01-12 12:00:00,150.26000000000002,246.75298
C,2023-01-12 12:00:00,20.580000000000002,4.9629703
B,2023-01-12 13:00:00,7.875487804031249,1.4191788
A,2023-01-12 13:00:00,113.08,41.762222
C,2023-01-12 13:00:00,14.700000000000001,0.85286176
B,2023-01-12 14:00:00,-0.0,0.0
A,2023-01-12 14:00:00,3.9600000000000004,0.7256486
C,2023-01-12 14:00:00,7.840000000000001,0.0
B,2023-01-12 15:00:00,-0.0,0.0
A,2023-01-12 15:00:00,0.0,0.0771487
C,2023-01-12 15:00:00,0.0,0.0
A,2023-01-12 16:00:00,0.0,0.0
C,2023-01-12 16:00:00,0.0,0.0
B,2023-01-12 16:00:00,-0.0,0.0
B,2023-01-12 17:00:00,-0.0,0.0
C,2023-01-12 17:00:00,0.0,0.0
A,2023-01-12 17:00:00,0.0,0.0
A,2023-01-12 18:00:00,0.0,0.0
C,2023-01-12 18:00:00,0.0,0.0
B,2023-01-12 18:00:00,-0.0,0.0
C,2023-01-12 19:00:00,0.0,0.0
A,2023-01-12 19:00:00,0.0,0.0
B,2023-01-12 19:00:00,-0.0,0.0
C,2023-01-12 20:00:00,0.0,0.0
B,2023-01-12 20:00:00,-0.0,0.0
A,2023-01-12 20:00:00,0.0,0.0
B,2023-01-12 21:00:00,-0.0,0.0
A,2023-01-12 21:00:00,0.0,0.0
C,2023-01-12 21:00:00,0.0,0.0
B,2023-01-12 22:00:00,-0.0,0.0
C,2023-01-12 22:00:00,0.0,0.0
A,2023-01-12 22:00:00,0.0,0.0
C,2023-01-12 23:00:00,-0.0,0.0
B,2023-01-12 23:00:00,-0.0,0.0
A,2023-01-12 23:00:00,0.0,0.0
C,2023-01-13 00:00:00,-0.0,0.0
A,2023-01-13 00:00:00,0.0,0.0
B,2023-01-13 00:00:00,-0.0,0.0
A,2023-01-13 01:00:00,0.0,0.0
B,2023-01-13 01:00:00,-0.0,0.0
C,2023-01-13 01:00:00,0.0,0.0
B,2023-01-13 02:00:00,-0.0,0.0
C,2023-01-13 02:00:00,0.0,0.0
A,2023-01-13 02:00:00,0.0,0.0
B,2023-01-13 03:00:00,-0.0,0.0
A,2023-01-13 03:00:00,0.0,0.0
C,2023-01-13 03:00:00,0.0,0.0
B,2023-01-13 04:00:00,-0.0,0.0
A,2023-01-13 04:00:00,0.0,0.0
C,2023-01-13 04:00:00,0.0,0.0
C,2023-01-13 05:00:00,0.0,0.0
B,2023-01-13 05:00:00,-0.0,0.0
A,2023-01-13 05:00:00,0.0,0.0
B,2023-01-13 06:00:00,-0.0,0.0
C,2023-01-13 06:00:00,0.0,0.0
A,2023-01-13 06:00:00,0.0,0.0
C,2023-01-13 07:00:00,0.0,0.0
A,2023-01-13 07:00:00,0.0,0.0
B,2023-01-13 07:00:00,-0.0,0.0
C,2023-01-13 08:00:00,0.0,0.046016727
A,2023-01-13 08:00:00,2.2,2.3729224
B,2023-01-13 08:00:00,-0.0,0.0
C,2023-01-13 09:00:00,0.0,0.428219
A,2023-01-13 09:00:00,117.47999999999998,48.001785
B,2023-01-13 09:00:00,6.5608940031437495,0.54366696
C,2023-01-13 10:00:00,4.9,0.64877385
A,2023-01-13 10:00:00,290.18000000000006,149.0731
B,2023-01-13 10:00:00,32.36876270922813,0.82844055
C,2023-01-13 11:00:00,20.580000000000002,0.068416536
B,2023-01-13 11:00:00,41.34465745088749,1.1568213
A,2023-01-13 11:00:00,337.26000000000005,191.36949
B,2023-01-13 12:00:00,32.194897793203126,1.7766207
A,2023-01-13 12:00:00,247.72000000000003,150.22144
C,2023-01-13 12:00:00,27.44,0.53045446
B,2023-01-13 13:00:00,7.164284648771875,0.514169
A,2023-01-13 13:00:00,86.9,29.584915
C,2023-01-13 13:00:00,24.5,0.31082967
B,2023-01-13 14:00:00,-0.0,0.0
A,2023-01-13 14:00:00,1.1,0.2267619
C,2023-01-13 14:00:00,8.82,0.0
B,2023-01-13 15:00:00,-0.0,0.0
A,2023-01-13 15:00:00,0.0,0.0
C,2023-01-13 15:00:00,0.9800000000000001,0.0
B,2023-01-13 16:00:00,-0.0,0.0
C,2023-01-13 16:00:00,0.0,0.04842419
A,2023-01-13 16:00:00,0.0,0.0
B,2023-01-13 17:00:00,-0.0,0.0
A,2023-01-13 17:00:00,0.0,0.0
C,2023-01-13 17:00:00,0.0,0.0
B,2023-01-13 18:00:00,-0.0,0.0
A,2023-01-13 18:00:00,0.0,0.0
C,2023-01-13 18:00:00,0.0,0.0
C,2023-01-13 19:00:00,0.0,0.0
B,2023-01-13 19:00:00,-0.0,0.0
A,2023-01-13 19:00:00,0.0,0.0
C,2023-01-13 20:00:00,0.0,0.0
B,2023-01-13 20:00:00,-0.0,0.0
A,2023-01-13 20:00:00,0.0,0.0
B,2023-01-13 21:00:00,-0.0,0.0
A,2023-01-13 21:00:00,0.0,0.0
C,2023-01-13 21:00:00,0.0,0.0
A,2023-01-13 22:00:00,0.0,0.0
B,2023-01-13 22:00:00,-0.0,0.0
C,2023-01-13 22:00:00,0.0,0.0
A,2023-01-13 23:00:00,0.0,0.0
B,2023-01-13 23:00:00,-0.0,0.0
C,2023-01-13 23:00:00,-0.0,0.0
A,2023-01-14 00:00:00,0.0,0.0
C,2023-01-14 00:00:00,-0.0,0.0
B,2023-01-14 00:00:00,-0.0,0.0
B,2023-01-14 01:00:00,-0.0,0.0
A,2023-01-14 01:00:00,0.0,0.0
C,2023-01-14 01:00:00,0.0,0.0
C,2023-01-14 02:00:00,0.0,0.0
A,2023-01-14 02:00:00,0.0,0.0
B,2023-01-14 02:00:00,-0.0,0.0
C,2023-01-14 03:00:00,0.0,0.0
A,2023-01-14 03:00:00,0.0,0.0
B,2023-01-14 03:00:00,-0.0,0.0
C,2023-01-14 04:00:00,0.0,0.0
B,2023-01-14 04:00:00,-0.0,0.0
A,2023-01-14 04:00:00,0.0,0.0
A,2023-01-14 05:00:00,0.0,0.0
C,2023-01-14 05:00:00,0.0,0.0
B,2023-01-14 05:00:00,-0.0,0.0
A,2023-01-14 06:00:00,0.0,0.0
C,2023-01-14 06:00:00,0.0,0.0
B,2023-01-14 06:00:00,-0.0,0.0
B,2023-01-14 07:00:00,-0.0,0.0
A,2023-01-14 07:00:00,0.0,0.0
C,2023-01-14 07:00:00,0.0,0.0
C,2023-01-14 08:00:00,0.0,0.0
B,2023-01-14 08:00:00,-0.0,0.0
A,2023-01-14 08:00:00,0.0,0.0
A,2023-01-14 09:00:00,39.16,21.014627
C,2023-01-14 09:00:00,0.0,0.04662953
B,2023-01-14 09:00:00,2.4956436500937498,0.04427199
A,2023-01-14 10:00:00,87.11999999999999,67.48031
C,2023-01-14 10:00:00,0.0,0.13573857
B,2023-01-14 10:00:00,9.954472113409375,2.7909431
C,2023-01-14 11:00:00,3.9200000000000004,1.2690079
A,2023-01-14 11:00:00,88.44000000000001,78.61824
B,2023-01-14 11:00:00,8.351659492659374,4.109046
A,2023-01-14 12:00:00,111.98,73.15065
C,2023-01-14 12:00:00,2.94,0.74636436
B,2023-01-14 12:00:00,18.471731174746875,4.6055765
A,2023-01-14 13:00:00,20.46,17.216105
C,2023-01-14 13:00:00,4.9,0.31383178
B,2023-01-14 13:00:00,2.677271901665625,0.725649
B,2023-01-14 14:00:00,-0.0,0.0
A,2023-01-14 14:00:00,0.0,0.49220282
C,2023-01-14 14:00:00,0.9800000000000001,0.0
B,2023-01-14 15:00:00,-0.0,0.0
A,2023-01-14 15:00:00,0.0,0.0
C,2023-01-14 15:00:00,0.0,0.0
A,2023-01-14 16:00:00,0.0,0.0
B,2023-01-14 16:00:00,-0.0,0.0
C,2023-01-14 16:00:00,0.0,0.0
B,2023-01-14 17:00:00,-0.0,0.0
A,2023-01-14 17:00:00,0.0,0.0
C,2023-01-14 17:00:00,0.0,0.0
A,2023-01-14 18:00:00,0.0,0.0
B,2023-01-14 18:00:00,-0.0,0.0
C,2023-01-14 18:00:00,0.0,0.0
C,2023-01-14 19:00:00,0.0,0.0
B,2023-01-14 19:00:00,-0.0,0.0
A,2023-01-14 19:00:00,0.0,0.0
C,2023-01-14 20:00:00,0.0,0.0
A,2023-01-14 20:00:00,0.0,0.0
B,2023-01-14 20:00:00,-0.0,0.0
C,2023-01-14 21:00:00,0.0,0.0
B,2023-01-14 21:00:00,-0.0,0.0
A,2023-01-14 21:00:00,0.0,0.0
B,2023-01-14 22:00:00,-0.0,0.0
A,2023-01-14 22:00:00,0.0,0.0
C,2023-01-14 22:00:00,0.0,0.0
A,2023-01-14 23:00:00,0.0,0.0
B,2023-01-14 23:00:00,-0.0,0.0
C,2023-01-14 23:00:00,-0.0,0.0
A,2023-01-15 00:00:00,0.0,0.0
B,2023-01-15 00:00:00,-0.0,0.0
C,2023-01-15 00:00:00,-0.0,0.0
A,2023-01-15 01:00:00,0.0,0.0
B,2023-01-15 01:00:00,-0.0,0.0
C,2023-01-15 01:00:00,0.0,0.0
C,2023-01-15 02:00:00,0.0,0.0
A,2023-01-15 02:00:00,0.0,0.0
B,2023-01-15 02:00:00,-0.0,0.0
B,2023-01-15 03:00:00,-0.0,0.0
C,2023-01-15 03:00:00,0.0,0.0
A,2023-01-15 03:00:00,0.0,0.0
B,2023-01-15 04:00:00,-0.0,0.0
C,2023-01-15 04:00:00,0.0,0.0
A,2023-01-15 04:00:00,0.0,0.0
A,2023-01-15 05:00:00,0.0,0.0
B,2023-01-15 05:00:00,-0.0,0.0
C,2023-01-15 05:00:00,0.0,0.0
C,2023-01-15 06:00:00,0.0,0.0
A,2023-01-15 06:00:00,0.0,0.0
B,2023-01-15 06:00:00,-0.0,0.0
A,2023-01-15 07:00:00,0.0,0.0
C,2023-01-15 07:00:00,0.0,0.0
B,2023-01-15 07:00:00,-0.0,0.0
C,2023-01-15 08:00:00,0.0,0.0
B,2023-01-15 08:00:00,-0.0,0.0
A,2023-01-15 08:00:00,0.22,0.0
B,2023-01-15 09:00:00,9.99874737021875,0.0
A,2023-01-15 09:00:00,82.5,8.730816
C,2023-01-15 09:00:00,0.0,0.1419909
A,2023-01-15 10:00:00,91.96000000000001,34.986652
C,2023-01-15 10:00:00,1.9600000000000002,0.19255917
B,2023-01-15 10:00:00,10.990119136903125,0.55495226
C,2023-01-15 11:00:00,3.9200000000000004,0.0
B,2023-01-15 11:00:00,20.840012822287502,0.54509145
A,2023-01-15 11:00:00,124.51999999999998,42.54901
C,2023-01-15 12:00:00,7.840000000000001,0.13133596
A,2023-01-15 12:00:00,62.25999999999999,34.556408
B,2023-01-15 12:00:00,8.515247041318752,0.5758662
A,2023-01-15 13:00:00,24.42,8.335151
B,2023-01-15 13:00:00,1.0677031252875,0.18684067
C,2023-01-15 13:00:00,2.94,0.31254005
C,2023-01-15 14:00:00,1.9600000000000002,0.0
A,2023-01-15 14:00:00,0.0,0.30515423
B,2023-01-15 14:00:00,-0.0,0.0
A,2023-01-15 15:00:00,0.0,0.0
B,2023-01-15 15:00:00,-0.0,0.0
B,2023-01-15 16:00:00,-0.0,0.0
A,2023-01-15 16:00:00,0.0,0.0
A,2023-01-15 17:00:00,0.0,0.0
B,2023-01-15 17:00:00,-0.0,0.0
A,2023-01-15 18:00:00,0.0,0.0
B,2023-01-15 18:00:00,-0.0,0.0
B,2023-01-15 19:00:00,-0.0,0.0
A,2023-01-15 19:00:00,0.0,0.0
A,2023-01-15 20:00:00,0.0,0.0
B,2023-01-15 20:00:00,-0.0,0.0
A,2023-01-15 21:00:00,0.0,0.0
B,2023-01-15 21:00:00,-0.0,0.0
A,2023-01-15 22:00:00,0.0,0.0
B,2023-01-15 22:00:00,-0.0,0.0
A,2023-01-15 23:00:00,0.0,0.0
B,2023-01-15 23:00:00,-0.0,0.0
B,2023-01-16 00:00:00,-0.0,0.0
A,2023-01-16 00:00:00,0.0,0.0
A,2023-01-16 01:00:00,0.0,0.0
B,2023-01-16 01:00:00,-0.0,0.0
B,2023-01-16 02:00:00,-0.0,0.0
A,2023-01-16 02:00:00,0.0,0.0
B,2023-01-16 03:00:00,-0.0,0.0
A,2023-01-16 03:00:00,0.0,0.0
B,2023-01-16 04:00:00,-0.0,0.0
A,2023-01-16 04:00:00,0.0,0.0
B,2023-01-16 05:00:00,-0.0,0.0
A,2023-01-16 05:00:00,0.0,0.0
B,2023-01-16 06:00:00,-0.0,0.0
A,2023-01-16 06:00:00,0.0,0.0
B,2023-01-16 07:00:00,-0.0,0.0
A,2023-01-16 07:00:00,0.0,0.0
A,2023-01-16 08:00:00,0.0,0.011905419
B,2023-01-16 08:00:00,-0.0,0.0
B,2023-01-16 09:00:00,-0.0,0.08904242
A,2023-01-16 09:00:00,7.920000000000001,16.615164
A,2023-01-16 10:00:00,41.8,53.851288
B,2023-01-16 10:00:00,-0.0,1.3707193
A,2023-01-16 11:00:00,49.06,67.974945
B,2023-01-16 11:00:00,-0.0,2.7214053
A,2023-01-16 12:00:00,49.28,83.80377
B,2023-01-16 12:00:00,-0.0,3.5911145
B,2023-01-16 13:00:00,-0.0,0.7837013
A,2023-01-16 13:00:00,19.36,37.065636
A,2023-01-16 14:00:00,2.64,2.3893604
B,2023-01-16 14:00:00,-0.0,0.0
B,2023-01-16 15:00:00,-0.0,0.0
A,2023-01-16 15:00:00,0.0,0.09878807
A,2023-01-16 16:00:00,0.0,0.0
B,2023-01-16 16:00:00,-0.0,0.0
B,2023-01-16 17:00:00,-0.0,0.0
A,2023-01-16 17:00:00,0.0,0.0
A,2023-01-16 18:00:00,0.0,0.0
B,2023-01-16 18:00:00,-0.0,0.0
A,2023-01-16 19:00:00,0.0,0.0
B,2023-01-16 19:00:00,-0.0,0.0
A,2023-01-16 20:00:00,0.0,0.0
B,2023-01-16 20:00:00,-0.0,0.0
A,2023-01-16 21:00:00,0.0,0.0
B,2023-01-16 21:00:00,-0.0,0.0
A,2023-01-16 22:00:00,0.0,0.0
B,2023-01-16 22:00:00,-0.0,0.0
A,2023-01-16 23:00:00,0.0,0.0
B,2023-01-16 23:00:00,-0.0,0.0
A,2023-01-17 00:00:00,0.0,0.0
B,2023-01-17 00:00:00,-0.0,0.0
A,2023-01-17 01:00:00,0.0,0.0
B,2023-01-17 01:00:00,-0.0,0.0
B,2023-01-17 02:00:00,-0.0,0.0
A,2023-01-17 02:00:00,0.0,0.0
B,2023-01-17 03:00:00,-0.0,0.0
A,2023-01-17 03:00:00,0.0,0.0
A,2023-01-17 04:00:00,0.0,0.0
B,2023-01-17 04:00:00,-0.0,0.0
A,2023-01-17 05:00:00,0.0,0.0
B,2023-01-17 05:00:00,-0.0,0.0
A,2023-01-17 06:00:00,0.0,0.0
B,2023-01-17 06:00:00,-0.0,0.0
A,2023-01-17 07:00:00,0.0,0.0
B,2023-01-17 07:00:00,-0.0,0.0
B,2023-01-17 08:00:00,-0.0,0.0
A,2023-01-17 08:00:00,0.0,0.47053164
A,2023-01-17 09:00:00,1.9800000000000002,31.269608
B,2023-01-17 09:00:00,-0.0,0.8326245
B,2023-01-17 10:00:00,1.2356989517208332,3.688942
A,2023-01-17 10:00:00,42.46,67.32217
B,2023-01-17 11:00:00,2.4713979034416664,4.0192766
A,2023-01-17 11:00:00,51.26,76.318924
B,2023-01-17 12:00:00,3.7070968551625,2.7654078
A,2023-01-17 12:00:00,68.86,73.8454
B,2023-01-17 13:00:00,1.85354842758125,0.90268433
A,2023-01-17 13:00:00,11.44,26.084503
A,2023-01-17 14:00:00,0.0,0.61602664
B,2023-01-17 14:00:00,-0.0,0.0
A,2023-01-17 15:00:00,0.0,0.0
B,2023-01-17 15:00:00,-0.0,0.0
A,2023-01-17 16:00:00,0.0,0.0
B,2023-01-17 16:00:00,-0.0,0.0
A,2023-01-17 17:00:00,0.0,0.0
B,2023-01-17 17:00:00,-0.0,0.0
B,2023-01-17 18:00:00,-0.0,0.0
A,2023-01-17 18:00:00,0.0,0.0
A,2023-01-17 19:00:00,0.0,0.0
B,2023-01-17 19:00:00,-0.0,0.0
A,2023-01-17 20:00:00,0.0,0.0
B,2023-01-17 20:00:00,-0.0,0.0
B,2023-01-17 21:00:00,-0.0,0.0
A,2023-01-17 21:00:00,0.0,0.0
B,2023-01-17 22:00:00,-0.0,0.0
A,2023-01-17 22:00:00,0.0,0.0
B,2023-01-17 23:00:00,-0.0,0.0
A,2023-01-17 23:00:00,0.0,0.0
A,2023-01-18 00:00:00,0.0,0.0
B,2023-01-18 00:00:00,-0.0,0.0
A,2023-01-18 01:00:00,0.0,0.0
B,2023-01-18 01:00:00,-0.0,0.0
A,2023-01-18 02:00:00,0.0,0.0
B,2023-01-18 02:00:00,-0.0,0.0
A,2023-01-18 03:00:00,0.0,0.0
B,2023-01-18 03:00:00,-0.0,0.0
A,2023-01-18 04:00:00,0.0,0.0
B,2023-01-18 04:00:00,-0.0,0.0
B,2023-01-18 05:00:00,-0.0,0.0
A,2023-01-18 05:00:00,0.0,0.0
A,2023-01-18 06:00:00,0.0,0.0
B,2023-01-18 06:00:00,-0.0,0.0
B,2023-01-18 07:00:00,-0.0,0.0
A,2023-01-18 07:00:00,0.0,0.0
B,2023-01-18 08:00:00,-0.0,0.0
A,2023-01-18 08:00:00,3.3000000000000003,0.3542244
B,2023-01-18 09:00:00,11.825234468509374,1.1965275
A,2023-01-18 09:00:00,91.74,40.24776
B,2023-01-18 10:00:00,34.50848094381249,2.8964891
A,2023-01-18 10:00:00,209.0,121.2694
A,2023-01-18 11:00:00,217.8,171.47627
B,2023-01-18 11:00:00,35.31182840459374,4.3727
C,2023-01-18 11:00:00,1.9600000000000002,0.111711994
C,2023-01-18 12:00:00,1.9600000000000002,0.6418685
A,2023-01-18 12:00:00,630.9599999999999,138.008
B,2023-01-18 12:00:00,24.637313354809375,3.6167183
C,2023-01-18 13:00:00,0.9800000000000001,0.53320044
A,2023-01-18 13:00:00,128.48,31.147602
B,2023-01-18 13:00:00,11.359844483340625,0.80829287
C,2023-01-18 14:00:00,0.0,0.0
A,2023-01-18 14:00:00,13.86,0.70695186
B,2023-01-18 14:00:00,0.47250621844687507,0.0
A,2023-01-18 15:00:00,0.0,0.0
B,2023-01-18 15:00:00,-0.0,0.0
C,2023-01-18 15:00:00,0.0,0.0
A,2023-01-18 16:00:00,0.0,0.0
B,2023-01-18 16:00:00,-0.0,0.0
C,2023-01-18 16:00:00,0.0,0.0
C,2023-01-18 17:00:00,0.0,0.0
B,2023-01-18 17:00:00,-0.0,0.0
A,2023-01-18 17:00:00,0.0,0.0
B,2023-01-18 18:00:00,-0.0,0.0
A,2023-01-18 18:00:00,0.0,0.0
C,2023-01-18 18:00:00,0.0,0.0
C,2023-01-18 19:00:00,0.0,0.0
A,2023-01-18 19:00:00,0.0,0.0
B,2023-01-18 19:00:00,-0.0,0.0
C,2023-01-18 20:00:00,0.0,0.0
A,2023-01-18 20:00:00,0.0,0.0
B,2023-01-18 20:00:00,-0.0,0.0
C,2023-01-18 21:00:00,0.0,0.0
A,2023-01-18 21:00:00,0.0,0.0
B,2023-01-18 21:00:00,-0.0,0.0
B,2023-01-18 22:00:00,-0.0,0.0
A,2023-01-18 22:00:00,0.0,0.0
C,2023-01-18 22:00:00,0.0,0.0
A,2023-01-18 23:00:00,0.0,0.0
C,2023-01-18 23:00:00,-0.0,0.0
B,2023-01-18 23:00:00,-0.0,0.0
C,2023-01-19 00:00:00,-0.0,0.0
A,2023-01-19 00:00:00,0.0,0.0
B,2023-01-19 00:00:00,-0.0,0.0
B,2023-01-19 01:00:00,-0.0,0.0
A,2023-01-19 01:00:00,0.0,0.0
C,2023-01-19 01:00:00,0.0,0.0
B,2023-01-19 02:00:00,-0.0,0.0
A,2023-01-19 02:00:00,0.0,0.0
C,2023-01-19 02:00:00,0.0,0.0
B,2023-01-19 03:00:00,-0.0,0.0
A,2023-01-19 03:00:00,0.0,0.0
C,2023-01-19 03:00:00,0.0,0.0
B,2023-01-19 04:00:00,-0.0,0.0
A,2023-01-19 04:00:00,0.0,0.0
C,2023-01-19 04:00:00,0.0,0.0
C,2023-01-19 05:00:00,0.0,0.0
A,2023-01-19 05:00:00,0.0,0.0
B,2023-01-19 05:00:00,-0.0,0.0
C,2023-01-19 06:00:00,0.0,0.0
A,2023-01-19 06:00:00,0.0,0.0
B,2023-01-19 06:00:00,-0.0,0.0
B,2023-01-19 07:00:00,-0.0,0.0
C,2023-01-19 07:00:00,0.0,0.0
A,2023-01-19 07:00:00,0.0,0.0
B,2023-01-19 08:00:00,5.0269375529,0.0
A,2023-01-19 08:00:00,22.66,0.606998
C,2023-01-19 08:00:00,0.0,0.0
B,2023-01-19 09:00:00,10.0538751058,0.85448587
A,2023-01-19 09:00:00,134.64,54.977024
C,2023-01-19 09:00:00,0.0,0.43527645
B,2023-01-19 10:00:00,33.24527752405312,1.051674
A,2023-01-19 10:00:00,209.0,99.30071
C,2023-01-19 10:00:00,0.0,0.3665855
B,2023-01-19 11:00:00,34.116475105225,0.9715872
C,2023-01-19 11:00:00,1.9600000000000002,0.22524744
A,2023-01-19 11:00:00,172.26,112.213806
C,2023-01-19 12:00:00,1.9600000000000002,0.23956794
A,2023-01-19 12:00:00,140.8,101.034
B,2023-01-19 12:00:00,29.56419990210625,1.2815404
A,2023-01-19 13:00:00,90.42,31.342392
C,2023-01-19 13:00:00,2.94,0.41549498
B,2023-01-19 13:00:00,15.518747610928127,0.50360656
B,2023-01-19 14:00:00,7.7593738054640635,0.0
C,2023-01-19 14:00:00,0.9800000000000001,0.0
A,2023-01-19 14:00:00,4.84,1.0590686
B,2023-01-19 15:00:00,-0.0,0.0
C,2023-01-19 15:00:00,0.0,0.0
A,2023-01-19 15:00:00,0.0,0.0
C,2023-01-19 16:00:00,0.0,0.0
B,2023-01-19 16:00:00,-0.0,0.0
A,2023-01-19 16:00:00,0.0,0.0
B,2023-01-19 17:00:00,-0.0,0.0
C,2023-01-19 17:00:00,0.0,0.0
A,2023-01-19 17:00:00,0.0,0.0
C,2023-01-19 18:00:00,0.0,0.0
A,2023-01-19 18:00:00,0.0,0.0
B,2023-01-19 18:00:00,-0.0,0.0
B,2023-01-19 19:00:00,-0.0,0.0
A,2023-01-19 19:00:00,0.0,0.0
C,2023-01-19 19:00:00,0.0,0.0
C,2023-01-19 20:00:00,0.0,0.0
B,2023-01-19 20:00:00,-0.0,0.0
A,2023-01-19 20:00:00,0.0,0.0
B,2023-01-19 21:00:00,-0.0,0.0
C,2023-01-19 21:00:00,0.0,0.0
A,2023-01-19 21:00:00,0.0,0.0
B,2023-01-19 22:00:00,-0.0,0.0
C,2023-01-19 22:00:00,0.0,0.0
A,2023-01-19 22:00:00,0.0,0.0
B,2023-01-19 23:00:00,-0.0,0.0
A,2023-01-19 23:00:00,0.0,0.0
C,2023-01-19 23:00:00,-0.0,0.0
C,2023-01-20 00:00:00,-0.0,0.0
B,2023-01-20 00:00:00,-0.0,0.0
A,2023-01-20 00:00:00,0.0,0.0
C,2023-01-20 01:00:00,0.0,0.0
A,2023-01-20 01:00:00,0.0,0.0
B,2023-01-20 01:00:00,-0.0,0.0
C,2023-01-20 02:00:00,0.0,0.0
B,2023-01-20 02:00:00,-0.0,0.0
A,2023-01-20 02:00:00,0.0,0.0
B,2023-01-20 03:00:00,-0.0,0.0
C,2023-01-20 03:00:00,0.0,0.0
A,2023-01-20 03:00:00,0.0,0.0
A,2023-01-20 04:00:00,0.0,0.0
B,2023-01-20 04:00:00,-0.0,0.0
C,2023-01-20 04:00:00,0.0,0.0
C,2023-01-20 05:00:00,0.0,0.0
A,2023-01-20 05:00:00,0.0,0.0
B,2023-01-20 05:00:00,-0.0,0.0
A,2023-01-20 06:00:00,0.0,0.0
B,2023-01-20 06:00:00,-0.0,0.0
C,2023-01-20 06:00:00,0.0,0.0
C,2023-01-20 07:00:00,0.0,0.0
A,2023-01-20 07:00:00,0.0,0.0
B,2023-01-20 07:00:00,-0.0,0.0
A,2023-01-20 08:00:00,11.0,4.2069006
B,2023-01-20 08:00:00,-0.0,0.0
C,2023-01-20 08:00:00,0.0,0.0
C,2023-01-20 09:00:00,0.0,1.05519
A,2023-01-20 09:00:00,129.57999999999998,175.11891
B,2023-01-20 09:00:00,13.914568774437498,1.4462438
C,2023-01-20 10:00:00,0.0,4.6988606
A,2023-01-20 10:00:00,366.52,441.3912
B,2023-01-20 10:00:00,50.374385818968754,3.5862908
C,2023-01-20 11:00:00,3.9200000000000004,6.1014414
B,2023-01-20 11:00:00,46.519514739624995,6.1208506
A,2023-01-20 11:00:00,1382.7,478.87164
A,2023-01-20 12:00:00,1069.8600000000001,441.83228
C,2023-01-20 12:00:00,6.86,6.252817
B,2023-01-20 12:00:00,52.214241147171876,6.4030743
C,2023-01-20 13:00:00,16.66,1.1724066
B,2023-01-20 13:00:00,19.584859248284374,3.3312867
A,2023-01-20 13:00:00,460.02000000000004,124.17622
A,2023-01-20 14:00:00,24.86,4.4039593
C,2023-01-20 14:00:00,5.88,0.0
B,2023-01-20 14:00:00,9.792429624142187,0.034385733
C,2023-01-20 15:00:00,0.0,0.0
B,2023-01-20 15:00:00,-0.0,0.0
A,2023-01-20 15:00:00,0.0,0.0
C,2023-01-20 16:00:00,0.0,0.0
A,2023-01-20 16:00:00,0.0,0.0
B,2023-01-20 16:00:00,-0.0,0.0
B,2023-01-20 17:00:00,-0.0,0.0
A,2023-01-20 17:00:00,0.0,0.0
C,2023-01-20 17:00:00,0.0,0.0
B,2023-01-20 18:00:00,-0.0,0.0
C,2023-01-20 18:00:00,0.0,0.0
A,2023-01-20 18:00:00,0.0,0.0
C,2023-01-20 19:00:00,0.0,0.0
B,2023-01-20 19:00:00,-0.0,0.0
A,2023-01-20 19:00:00,0.0,0.0
B,2023-01-20 20:00:00,-0.0,0.0
A,2023-01-20 20:00:00,0.0,0.0
C,2023-01-20 20:00:00,0.0,0.0
B,2023-01-20 21:00:00,-0.0,0.0
A,2023-01-20 21:00:00,0.0,0.0
C,2023-01-20 21:00:00,0.0,0.0
B,2023-01-20 22:00:00,-0.0,0.0
A,2023-01-20 22:00:00,0.0,0.0
C,2023-01-20 22:00:00,0.0,0.0
B,2023-01-20 23:00:00,-0.0,0.0
C,2023-01-20 23:00:00,-0.0,0.0
A,2023-01-20 23:00:00,0.0,0.0
C,2023-01-21 00:00:00,-0.0,0.0
A,2023-01-21 00:00:00,0.0,0.0
B,2023-01-21 00:00:00,-0.0,0.0
C,2023-01-21 01:00:00,0.0,0.0
A,2023-01-21 01:00:00,0.0,0.0
B,2023-01-21 01:00:00,-0.0,0.0
C,2023-01-21 02:00:00,0.0,0.0
A,2023-01-21 02:00:00,0.0,0.0
B,2023-01-21 02:00:00,-0.0,0.0
C,2023-01-21 03:00:00,0.0,0.0
A,2023-01-21 03:00:00,0.0,0.0
B,2023-01-21 03:00:00,-0.0,0.0
A,2023-01-21 04:00:00,0.0,0.0
C,2023-01-21 04:00:00,0.0,0.0
B,2023-01-21 04:00:00,-0.0,0.0
B,2023-01-21 05:00:00,-0.0,0.0
A,2023-01-21 05:00:00,0.0,0.0
C,2023-01-21 05:00:00,0.0,0.0
C,2023-01-21 06:00:00,0.0,0.0
A,2023-01-21 06:00:00,0.0,0.0
B,2023-01-21 06:00:00,-0.0,0.0
B,2023-01-21 07:00:00,-0.0,0.0
C,2023-01-21 07:00:00,0.0,0.0
A,2023-01-21 07:00:00,1.1,0.049705353
C,2023-01-21 08:00:00,0.0,0.0
A,2023-01-21 08:00:00,44.220000000000006,9.960427
B,2023-01-21 08:00:00,0.8070844243781251,0.0
C,2023-01-21 09:00:00,0.0,2.4505928
A,2023-01-21 09:00:00,297.44,192.56314
