id,prediction
1873,0.73607314
1874,20.269201
1875,77.10849
1876,155.15805
1877,249.71326
1878,386.6734
1879,500.62265
1880,658.7528
1881,752.3197
1882,713.1672
1883,607.6664
1884,411.99268
1885,289.46478
1886,253.24321
1887,269.70294
1888,230.86662
1889,138.01015
1890,73.30968
1891,37.918697
1892,9.226465
1893,0.08187475
1894,0.0
1895,0.0
1896,0.0
1897,0.3255169
1898,10.682389
1899,45.165764
1900,86.57462
1901,193.69771
1902,388.79913
1903,520.9696
1904,617.0163
1905,731.54205
1906,905.2341
1907,900.2306
1908,840.4915
1909,752.92053
1910,658.01544
1911,499.63306
1912,358.92133
1913,226.84314
1914,115.42086
1915,48.490364
1916,14.4106045
1917,0.13992506
1918,0.0
1919,0.0
1920,0.0
1921,0.6961919
1922,17.140327
1923,58.33728
1924,124.14323
1925,244.34274
1926,411.37164
1927,582.94104
1928,719.724
1929,838.9083
1930,901.47723
1931,909.77
1932,859.088
1933,757.9501
1934,646.8167
1935,507.04044
1936,363.5744
1937,234.17815
1938,120.89867
1939,51.73637
1940,16.92561
1941,0.37842724
1942,0.0
1943,0.0
1944,0.0
1945,0.20407689
1946,15.62945
1947,55.05437
1948,127.23568
1949,245.5057
1950,419.8961
1951,586.76575
1952,707.5399
1953,783.7882
1954,805.94556
1955,688.5206
1956,680.0204
1957,639.2143
1958,506.292
1959,392.4349
1960,278.68088
1961,176.66638
1962,95.60546
1963,46.279232
1964,7.256789
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.25227374
1970,7.5192194
1971,26.748737
1972,65.763565
1973,109.37439
1974,176.40067
1975,240.06897
1976,221.63086
1977,176.86581
1978,360.84662
1979,638.40173
1980,709.6951
1981,704.4593
1982,608.5602
1983,439.03043
1984,291.68973
1985,186.33708
1986,87.08925
1987,43.795326
1988,11.929192
1989,0.376424
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,2.5379186
1995,13.025291
1996,26.690548
1997,48.261055
1998,77.63954
1999,118.50071
2000,184.11722
2001,232.6049
2002,243.26286
2003,271.2002
2004,282.71307
2005,366.59622
2006,489.8354
2007,431.43683
2008,260.88205
2009,159.8605
2010,97.1151
2011,48.43828
2012,10.916341
2013,0.019689651
2014,0.0
2015,0.0
2016,0.039831746
2017,0.45409268
2018,16.510908
2019,55.39253
2020,130.42824
2021,253.98596
2022,426.40338
2023,582.45013
2024,715.81604
2025,814.8946
2026,837.20245
2027,816.52423
2028,722.9745
2029,631.91296
2030,472.3015
2031,363.5551
2032,271.466
2033,169.68509
2034,90.65505
2035,46.650898
2036,13.878878
2037,1.3173422
2038,0.0
2039,0.0
2040,0.0
2041,0.69246787
2042,15.622951
2043,53.75998
2044,123.08071
2045,238.24796
2046,405.56635
2047,566.83356
2048,715.48987
2049,817.73047
2050,871.4246
2051,877.74884
2052,840.7482
2053,727.91174
2054,585.4193
2055,430.99292
2056,286.03568
2057,183.15231
2058,107.51825
2059,58.412945
2060,13.635477
2061,0.30829728
2062,0.0
2063,0.0
2064,0.0
2065,0.15295036
2066,11.203781
2067,53.476234
2068,87.50943
2069,128.54076
2070,167.72319
2071,194.6771
2072,207.31767
2073,279.79385
2074,338.80164
2075,275.462
2076,271.1231
2077,288.9108
2078,243.02649
2079,204.22899
2080,148.9381
2081,85.30621
2082,48.655254
2083,19.879242
2084,4.079457
2085,0.023092048
2086,0.0
2087,0.0
2088,0.0
2089,0.035914667
2090,4.697041
2091,16.912853
2092,26.69809
2093,49.14804
2094,83.91327
2095,118.42578
2096,110.51672
2097,89.070045
2098,140.3389
2099,173.1539
2100,202.36778
2101,191.08795
2102,171.10686
2103,154.98514
2104,131.23416
2105,90.36848
2106,60.516357
2107,27.91579
2108,5.9118376
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.157644
2114,13.6035795
2115,47.22721
2116,115.85268
2117,227.64078
2118,386.16626
2119,531.0992
2120,657.8913
2121,749.2416
2122,758.21716
2123,710.15875
2124,693.88806
2125,621.9206
2126,499.17545
2127,380.49762
2128,257.46707
2129,160.95877
2130,93.16419
2131,44.326874
2132,12.604461
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.01203431
2138,3.6925836
2139,29.595825
2140,63.90111
2141,81.561356
2142,97.05477
2143,160.00932
2144,286.51056
2145,434.0104
2146,487.44052
2147,564.23193
2148,556.63806
2149,418.23325
2150,265.27557
2151,181.41948
2152,141.49985
2153,104.84239
2154,69.053276
2155,37.607166
2156,10.389954
2157,0.0
2158,0.0
2159,0.0
