location,time,pv_measurement,preds
A,2022-12-27 20:00:00,0.0,0.0
A,2022-12-27 21:00:00,0.0,0.0
A,2022-12-27 22:00:00,0.0,0.0
A,2022-12-27 23:00:00,0.0,0.0
A,2022-12-28 00:00:00,0.0,0.0
A,2022-12-28 01:00:00,0.0,0.0
A,2022-12-28 02:00:00,0.0,0.0
A,2022-12-28 03:00:00,0.0,0.0
A,2022-12-28 04:00:00,0.0,0.0
A,2022-12-28 05:00:00,0.0,0.0
A,2022-12-28 06:00:00,0.0,0.0
A,2022-12-28 07:00:00,0.0,0.0
A,2022-12-28 08:00:00,0.0,0.0
A,2022-12-28 09:00:00,18.479999999999997,8.593587
A,2022-12-28 10:00:00,92.17999999999999,56.710197
A,2022-12-28 11:00:00,182.6,52.696705
A,2022-12-28 12:00:00,92.84,25.898382
A,2022-12-28 13:00:00,9.239999999999998,0.971155
A,2022-12-28 14:00:00,0.0,0.0
A,2022-12-28 15:00:00,0.0,0.0
A,2022-12-28 16:00:00,0.0,0.0
A,2022-12-28 17:00:00,0.0,0.0
A,2022-12-28 18:00:00,0.0,0.19501808
A,2022-12-28 19:00:00,0.0,0.32552058
A,2022-12-28 20:00:00,0.0,0.0
A,2022-12-28 21:00:00,0.0,0.0
A,2022-12-28 22:00:00,0.0,0.0
A,2022-12-28 23:00:00,0.0,0.0
A,2022-12-29 00:00:00,0.0,0.0
A,2022-12-29 01:00:00,0.0,0.0
A,2022-12-29 02:00:00,0.0,0.0
A,2022-12-29 03:00:00,0.0,0.0
A,2022-12-29 04:00:00,0.0,0.0
A,2022-12-29 05:00:00,0.0,0.0
A,2022-12-29 06:00:00,0.0,0.0
A,2022-12-29 07:00:00,0.0,0.0
A,2022-12-29 08:00:00,0.0,0.0
A,2022-12-29 09:00:00,0.0,0.0
A,2022-12-29 10:00:00,0.0,21.57307
A,2022-12-29 11:00:00,2.42,28.783005
A,2022-12-29 12:00:00,26.84,18.97063
A,2022-12-29 13:00:00,0.0,0.12931478
A,2022-12-29 14:00:00,0.0,0.0
A,2022-12-29 15:00:00,0.0,0.0
A,2022-12-29 16:00:00,0.0,0.0
A,2022-12-29 17:00:00,0.0,0.0
A,2022-12-29 18:00:00,0.0,0.0
A,2022-12-29 19:00:00,0.0,0.0
A,2022-12-29 20:00:00,0.0,0.0
A,2022-12-29 21:00:00,0.0,0.0
A,2022-12-29 22:00:00,0.0,0.0
A,2022-12-29 23:00:00,0.0,0.0
A,2022-12-30 00:00:00,0.0,0.0
A,2022-12-30 01:00:00,0.0,0.0
A,2022-12-30 02:00:00,0.0,0.0
A,2022-12-30 03:00:00,0.0,0.0
A,2022-12-30 04:00:00,0.0,0.0
A,2022-12-30 05:00:00,0.0,0.0
A,2022-12-30 06:00:00,0.0,0.0
A,2022-12-30 07:00:00,0.0,0.0
A,2022-12-30 08:00:00,0.0,0.0
A,2022-12-30 09:00:00,32.78,29.84959
B,2022-12-30 10:00:00,0.25630624561562504,12.557017
A,2022-12-30 10:00:00,126.94000000000001,366.9717
A,2022-12-30 11:00:00,111.98,277.85468
B,2022-12-30 11:00:00,0.801334383265625,3.2659752
B,2022-12-30 12:00:00,0.531371894765625,2.3104026
A,2022-12-30 12:00:00,74.14,145.67612
A,2022-12-30 13:00:00,3.52,1.3561409
A,2022-12-30 14:00:00,0.0,0.0
A,2022-12-30 15:00:00,0.0,0.0
A,2022-12-30 16:00:00,0.0,0.0
A,2022-12-30 17:00:00,0.0,0.0
A,2022-12-30 18:00:00,0.0,0.0
A,2022-12-30 19:00:00,0.0,0.0
A,2022-12-30 20:00:00,0.0,0.0
A,2022-12-30 21:00:00,0.0,0.0
A,2022-12-30 22:00:00,0.0,0.0
A,2022-12-30 23:00:00,0.0,0.0
A,2022-12-31 00:00:00,0.0,0.0
A,2022-12-31 01:00:00,0.0,0.0
A,2022-12-31 02:00:00,0.0,0.0
A,2022-12-31 03:00:00,0.0,0.0
A,2022-12-31 04:00:00,0.0,0.0
A,2022-12-31 05:00:00,0.0,0.0
A,2022-12-31 06:00:00,0.0,0.0
A,2022-12-31 07:00:00,0.0,0.0
A,2022-12-31 08:00:00,0.0,0.0
A,2022-12-31 09:00:00,9.68,16.312191
A,2022-12-31 10:00:00,8.8,45.120777
A,2022-12-31 11:00:00,15.179999999999998,31.111282
A,2022-12-31 12:00:00,10.34,34.404846
A,2022-12-31 13:00:00,0.0,0.0027763366
A,2022-12-31 14:00:00,0.0,1.6100252
A,2022-12-31 15:00:00,0.0,2.0027044
A,2022-12-31 16:00:00,0.0,0.0
A,2022-12-31 17:00:00,0.0,0.0
A,2022-12-31 18:00:00,0.0,0.0
A,2022-12-31 19:00:00,0.0,0.0
A,2022-12-31 20:00:00,0.0,0.0
A,2022-12-31 21:00:00,0.0,0.0
A,2022-12-31 22:00:00,0.0,0.0
A,2022-12-31 23:00:00,0.0,0.0
A,2023-01-01 00:00:00,0.0,0.0
A,2023-01-01 01:00:00,0.0,0.0
A,2023-01-01 02:00:00,0.0,0.0
A,2023-01-01 03:00:00,0.0,0.0
A,2023-01-01 04:00:00,0.0,0.0
A,2023-01-01 05:00:00,0.0,0.0
A,2023-01-01 06:00:00,0.0,0.0
A,2023-01-01 07:00:00,0.0,0.0
A,2023-01-01 08:00:00,0.0,0.0
A,2023-01-01 09:00:00,38.06,8.738116
A,2023-01-01 10:00:00,306.9,182.0911
A,2023-01-01 11:00:00,325.38,197.12726
A,2023-01-01 12:00:00,157.95999999999998,123.328445
A,2023-01-01 13:00:00,11.219999999999999,1.317828
A,2023-01-01 14:00:00,0.0,0.0
A,2023-01-01 15:00:00,0.0,0.0
A,2023-01-01 16:00:00,0.0,0.0
A,2023-01-01 17:00:00,0.0,0.0
A,2023-01-01 18:00:00,0.0,0.0
A,2023-01-01 19:00:00,0.0,0.0
A,2023-01-01 20:00:00,0.0,0.0
A,2023-01-01 21:00:00,0.0,0.0
A,2023-01-01 22:00:00,0.0,0.0
A,2023-01-01 23:00:00,0.0,0.0
A,2023-01-02 00:00:00,0.0,0.0
A,2023-01-02 01:00:00,0.0,0.0
A,2023-01-02 02:00:00,0.0,0.0
A,2023-01-02 03:00:00,0.0,0.0
A,2023-01-02 04:00:00,0.0,0.7276931
A,2023-01-02 05:00:00,0.0,0.70796263
A,2023-01-02 06:00:00,0.0,0.51591647
A,2023-01-02 07:00:00,0.0,0.0
A,2023-01-02 08:00:00,0.0,0.0
A,2023-01-02 09:00:00,28.16,46.597317
A,2023-01-02 10:00:00,483.12000000000006,327.29346
A,2023-01-02 11:00:00,423.28,458.13467
A,2023-01-02 12:00:00,225.72,292.02557
A,2023-01-02 13:00:00,10.34,2.9988337
A,2023-01-02 14:00:00,0.0,0.0
A,2023-01-02 15:00:00,0.0,0.0
A,2023-01-02 16:00:00,0.0,0.0
A,2023-01-02 17:00:00,0.0,0.0
A,2023-01-02 18:00:00,0.0,0.0
A,2023-01-02 19:00:00,0.0,0.0
A,2023-01-02 20:00:00,0.0,0.0
A,2023-01-02 21:00:00,0.0,0.0
A,2023-01-02 22:00:00,0.0,0.0
A,2023-01-02 23:00:00,0.0,0.0
A,2023-01-03 00:00:00,0.0,0.0
A,2023-01-03 01:00:00,0.0,0.0
A,2023-01-03 02:00:00,0.0,0.0
A,2023-01-03 03:00:00,0.0,0.0
A,2023-01-03 04:00:00,0.0,0.0
A,2023-01-03 05:00:00,0.0,0.0
A,2023-01-03 06:00:00,0.0,0.0
A,2023-01-03 07:00:00,0.0,0.0
A,2023-01-03 08:00:00,0.0,0.0
A,2023-01-03 09:00:00,2.42,47.500237
A,2023-01-03 10:00:00,24.64,169.40012
B,2023-01-03 10:00:00,0.06576562974375,1.3945754
B,2023-01-03 11:00:00,0.5762218720531251,1.8624643
A,2023-01-03 11:00:00,90.64,165.51553
A,2023-01-03 12:00:00,178.2,98.90596
B,2023-01-03 12:00:00,0.5527187509343751,0.19994015
A,2023-01-03 13:00:00,13.200000000000001,9.926157
B,2023-01-03 13:00:00,-0.0,0.0
B,2023-01-03 14:00:00,-0.0,0.0
A,2023-01-03 14:00:00,0.0,0.0
B,2023-01-03 15:00:00,-0.0,0.0
A,2023-01-03 15:00:00,0.0,0.0
B,2023-01-03 16:00:00,-0.0,0.0
A,2023-01-03 16:00:00,0.0,0.0
B,2023-01-03 17:00:00,-0.0,0.0
A,2023-01-03 17:00:00,0.0,0.0
A,2023-01-03 18:00:00,0.0,0.0
B,2023-01-03 18:00:00,-0.0,0.0
B,2023-01-03 19:00:00,-0.0,0.0
A,2023-01-03 19:00:00,0.0,0.0
B,2023-01-03 20:00:00,-0.0,0.0
A,2023-01-03 20:00:00,0.0,0.0
B,2023-01-03 21:00:00,-0.0,0.0
A,2023-01-03 21:00:00,0.0,0.0
B,2023-01-03 22:00:00,-0.0,0.0
A,2023-01-03 22:00:00,0.0,0.0
A,2023-01-03 23:00:00,0.0,0.0
B,2023-01-03 23:00:00,-0.0,0.0
B,2023-01-04 00:00:00,-0.0,0.0
A,2023-01-04 00:00:00,0.0,0.0
A,2023-01-04 01:00:00,0.0,0.0
B,2023-01-04 01:00:00,-0.0,0.0
B,2023-01-04 02:00:00,-0.0,0.0
A,2023-01-04 02:00:00,0.0,0.0
B,2023-01-04 03:00:00,-0.0,0.0
A,2023-01-04 03:00:00,0.0,0.0
A,2023-01-04 04:00:00,0.0,0.0
B,2023-01-04 04:00:00,-0.0,0.0
A,2023-01-04 05:00:00,0.0,0.0
B,2023-01-04 05:00:00,-0.0,0.0
A,2023-01-04 06:00:00,0.0,0.0
B,2023-01-04 06:00:00,-0.0,0.0
A,2023-01-04 07:00:00,0.0,0.0
B,2023-01-04 07:00:00,-0.0,0.0
A,2023-01-04 08:00:00,0.0,0.0
B,2023-01-04 08:00:00,-0.0,0.0
B,2023-01-04 09:00:00,-0.0,0.0
A,2023-01-04 09:00:00,50.6,66.55156
A,2023-01-04 10:00:00,124.51999999999998,153.11398
B,2023-01-04 10:00:00,-0.0,2.0256536
A,2023-01-04 11:00:00,154.66,156.83951
B,2023-01-04 11:00:00,-0.0,1.4399891
A,2023-01-04 12:00:00,116.16000000000001,107.076454
B,2023-01-04 12:00:00,0.065621873921875,1.3957103
B,2023-01-04 13:00:00,0.00912812485625,0.0
A,2023-01-04 13:00:00,16.72,23.501797
A,2023-01-04 14:00:00,0.0,0.0
B,2023-01-04 14:00:00,-0.0,0.0
B,2023-01-04 15:00:00,-0.0,0.0
A,2023-01-04 15:00:00,0.0,0.0
B,2023-01-04 16:00:00,-0.0,0.0
A,2023-01-04 16:00:00,0.0,0.0
B,2023-01-04 17:00:00,-0.0,0.0
A,2023-01-04 17:00:00,0.0,0.0
B,2023-01-04 18:00:00,-0.0,0.0
A,2023-01-04 18:00:00,0.0,0.0
B,2023-01-04 19:00:00,-0.0,0.0
A,2023-01-04 19:00:00,0.0,0.0
B,2023-01-04 20:00:00,-0.0,0.0
A,2023-01-04 20:00:00,0.0,0.0
B,2023-01-04 21:00:00,-0.0,0.0
A,2023-01-04 21:00:00,0.0,0.0
A,2023-01-04 22:00:00,0.0,0.0
B,2023-01-04 22:00:00,-0.0,0.0
A,2023-01-04 23:00:00,0.0,0.0
B,2023-01-04 23:00:00,-0.0,0.0
B,2023-01-05 00:00:00,-0.0,0.0
A,2023-01-05 00:00:00,0.0,0.0
B,2023-01-05 01:00:00,-0.0,0.0
A,2023-01-05 01:00:00,0.0,0.0
A,2023-01-05 02:00:00,0.0,0.0
B,2023-01-05 02:00:00,-0.0,0.0
B,2023-01-05 03:00:00,-0.0,0.0
A,2023-01-05 03:00:00,0.0,0.0
A,2023-01-05 04:00:00,0.0,0.0
B,2023-01-05 04:00:00,-0.0,0.0
A,2023-01-05 05:00:00,0.0,0.0
B,2023-01-05 05:00:00,-0.0,0.0
A,2023-01-05 06:00:00,0.0,0.0
B,2023-01-05 06:00:00,-0.0,0.0
B,2023-01-05 07:00:00,-0.0,0.0
A,2023-01-05 07:00:00,0.0,0.0
A,2023-01-05 08:00:00,0.0,0.0
B,2023-01-05 08:00:00,-0.0,0.0
B,2023-01-05 09:00:00,-0.0,0.0
A,2023-01-05 09:00:00,5.72,18.792377
A,2023-01-05 10:00:00,65.11999999999999,69.57456
B,2023-01-05 10:00:00,1.4894655728906252,0.5074638
A,2023-01-05 11:00:00,127.82000000000002,123.925514
B,2023-01-05 11:00:00,10.9740192499625,1.5208089
A,2023-01-05 12:00:00,74.58,112.78783
B,2023-01-05 12:00:00,5.017522017456249,0.9487978
A,2023-01-05 13:00:00,16.279999999999998,17.682293
B,2023-01-05 13:00:00,0.23215627386249998,0.0
B,2023-01-05 14:00:00,-0.0,0.0
A,2023-01-05 14:00:00,0.0,0.0
B,2023-01-05 15:00:00,-0.0,0.0
A,2023-01-05 15:00:00,0.0,0.0
A,2023-01-05 16:00:00,0.0,0.0
B,2023-01-05 16:00:00,-0.0,0.0
B,2023-01-05 17:00:00,-0.0,0.0
A,2023-01-05 17:00:00,0.0,0.0
A,2023-01-05 18:00:00,0.0,0.0
B,2023-01-05 18:00:00,-0.0,0.0
B,2023-01-05 19:00:00,-0.0,0.0
A,2023-01-05 19:00:00,0.0,0.0
B,2023-01-05 20:00:00,-0.0,0.0
A,2023-01-05 20:00:00,0.0,0.0
B,2023-01-05 21:00:00,-0.0,0.0
A,2023-01-05 21:00:00,0.0,0.0
A,2023-01-05 22:00:00,0.0,0.0
B,2023-01-05 22:00:00,-0.0,0.0
A,2023-01-05 23:00:00,0.0,0.0
B,2023-01-05 23:00:00,-0.0,0.0
B,2023-01-06 00:00:00,-0.0,0.0
A,2023-01-06 00:00:00,0.0,0.0
B,2023-01-06 01:00:00,-0.0,0.0
A,2023-01-06 01:00:00,0.0,0.0
B,2023-01-06 02:00:00,-0.0,0.0
A,2023-01-06 02:00:00,0.0,0.0
B,2023-01-06 03:00:00,-0.0,0.0
A,2023-01-06 03:00:00,0.0,0.0
B,2023-01-06 04:00:00,-0.0,0.0
A,2023-01-06 04:00:00,0.0,0.0
B,2023-01-06 05:00:00,-0.0,0.0
A,2023-01-06 05:00:00,0.0,0.0
B,2023-01-06 06:00:00,-0.0,0.0
A,2023-01-06 06:00:00,0.0,0.0
B,2023-01-06 07:00:00,-0.0,0.0
A,2023-01-06 07:00:00,0.0,0.0
B,2023-01-06 08:00:00,-0.0,0.0
A,2023-01-06 08:00:00,0.0,0.0
B,2023-01-06 09:00:00,0.23736718789531253,0.0
A,2023-01-06 09:00:00,19.36,3.0860963
B,2023-01-06 10:00:00,0.47473437579062505,0.0
A,2023-01-06 10:00:00,53.46,11.086302
B,2023-01-06 11:00:00,0.23736718789531253,0.0
A,2023-01-06 11:00:00,37.84,18.32257
A,2023-01-06 12:00:00,13.64,17.095886
B,2023-01-06 12:00:00,-0.0,0.0
A,2023-01-06 13:00:00,1.32,1.2757161
B,2023-01-06 13:00:00,-0.0,0.0
A,2023-01-06 14:00:00,0.0,0.0
B,2023-01-06 14:00:00,-0.0,0.0
B,2023-01-06 15:00:00,-0.0,0.0
A,2023-01-06 15:00:00,0.0,0.0
A,2023-01-06 16:00:00,0.0,0.0
B,2023-01-06 16:00:00,-0.0,0.0
A,2023-01-06 17:00:00,0.0,0.0
B,2023-01-06 17:00:00,-0.0,0.0
A,2023-01-06 18:00:00,0.0,0.0
B,2023-01-06 18:00:00,-0.0,0.0
B,2023-01-06 19:00:00,-0.0,0.0
A,2023-01-06 19:00:00,0.0,0.0
B,2023-01-06 20:00:00,-0.0,0.0
A,2023-01-06 20:00:00,0.0,0.0
A,2023-01-06 21:00:00,0.0,0.0
B,2023-01-06 21:00:00,-0.0,0.0
A,2023-01-06 22:00:00,0.0,0.0
B,2023-01-06 22:00:00,-0.0,0.0
A,2023-01-06 23:00:00,0.0,0.0
B,2023-01-06 23:00:00,-0.0,0.0
B,2023-01-07 00:00:00,-0.0,0.0
A,2023-01-07 00:00:00,0.0,0.0
B,2023-01-07 01:00:00,-0.0,0.0
A,2023-01-07 01:00:00,0.0,0.0
B,2023-01-07 02:00:00,-0.0,0.0
A,2023-01-07 02:00:00,0.0,0.0
A,2023-01-07 03:00:00,0.0,0.0
B,2023-01-07 03:00:00,-0.0,0.0
B,2023-01-07 04:00:00,-0.0,0.0
A,2023-01-07 04:00:00,0.0,0.0
A,2023-01-07 05:00:00,0.0,0.0
B,2023-01-07 05:00:00,-0.0,0.0
A,2023-01-07 06:00:00,0.0,0.0
B,2023-01-07 06:00:00,-0.0,0.0
B,2023-01-07 07:00:00,-0.0,0.0
A,2023-01-07 07:00:00,0.0,0.0
B,2023-01-07 08:00:00,-0.0,0.0
A,2023-01-07 08:00:00,0.0,0.0
B,2023-01-07 09:00:00,0.02235311788437497,0.0
A,2023-01-07 09:00:00,23.759999999999998,3.7898064
A,2023-01-07 10:00:00,74.58,51.21084
B,2023-01-07 10:00:00,2.9256718921781255,0.0025831908
A,2023-01-07 11:00:00,123.86000000000001,84.737976
B,2023-01-07 11:00:00,12.031659517456252,0.12329598
A,2023-01-07 12:00:00,99.22,72.42574
B,2023-01-07 12:00:00,7.96899697318125,0.0
A,2023-01-07 13:00:00,25.080000000000002,7.613591
B,2023-01-07 13:00:00,3.984498486590625,0.0
A,2023-01-07 14:00:00,0.0,0.0
B,2023-01-07 14:00:00,-0.0,0.0
A,2023-01-07 15:00:00,0.0,0.0
B,2023-01-07 15:00:00,-0.0,0.0
B,2023-01-07 16:00:00,-0.0,0.0
A,2023-01-07 16:00:00,0.0,0.0
A,2023-01-07 17:00:00,0.0,0.0
B,2023-01-07 17:00:00,-0.0,0.0
B,2023-01-07 18:00:00,-0.0,0.0
A,2023-01-07 18:00:00,0.0,0.0
B,2023-01-07 19:00:00,-0.0,0.0
A,2023-01-07 19:00:00,0.0,0.0
A,2023-01-07 20:00:00,0.0,0.0
B,2023-01-07 20:00:00,-0.0,0.0
A,2023-01-07 21:00:00,0.0,0.0
B,2023-01-07 21:00:00,-0.0,0.0
B,2023-01-07 22:00:00,-0.0,0.0
A,2023-01-07 22:00:00,0.0,0.0
B,2023-01-07 23:00:00,-0.0,0.0
A,2023-01-07 23:00:00,0.0,0.0
A,2023-01-08 00:00:00,0.0,0.0
B,2023-01-08 00:00:00,-0.0,0.0
A,2023-01-08 01:00:00,0.0,0.0
B,2023-01-08 01:00:00,-0.0,0.0
B,2023-01-08 02:00:00,-0.0,0.0
A,2023-01-08 02:00:00,0.0,0.0
B,2023-01-08 03:00:00,-0.0,0.0
A,2023-01-08 03:00:00,0.0,0.0
B,2023-01-08 04:00:00,-0.0,0.0
A,2023-01-08 04:00:00,0.0,0.0
A,2023-01-08 05:00:00,0.0,0.0
B,2023-01-08 05:00:00,-0.0,0.0
A,2023-01-08 06:00:00,0.0,0.0
B,2023-01-08 06:00:00,-0.0,0.0
A,2023-01-08 07:00:00,0.0,0.0
B,2023-01-08 07:00:00,-0.0,0.0
A,2023-01-08 08:00:00,0.0,0.0
B,2023-01-08 08:00:00,-0.0,0.0
A,2023-01-08 09:00:00,1.32,10.556922
B,2023-01-08 09:00:00,-0.0,0.0
A,2023-01-08 10:00:00,319.0,32.677834
B,2023-01-08 10:00:00,-0.0,7.6739664
A,2023-01-08 11:00:00,1029.16,48.478554
B,2023-01-08 11:00:00,46.40264510362187,10.180449
B,2023-01-08 12:00:00,33.319597810524996,9.444311
A,2023-01-08 12:00:00,408.54,53.59192
C,2023-01-08 12:00:00,10.780000000000001,11.716324
A,2023-01-08 13:00:00,35.64,21.171612
C,2023-01-08 13:00:00,5.88,0.5028523
B,2023-01-08 13:00:00,2.6984751124125004,0.0
B,2023-01-08 14:00:00,-0.0,0.0
A,2023-01-08 14:00:00,0.0,0.0
C,2023-01-08 14:00:00,0.0,0.0
B,2023-01-08 15:00:00,-0.0,0.0
A,2023-01-08 15:00:00,0.0,0.0
C,2023-01-08 15:00:00,0.0,0.0
C,2023-01-08 16:00:00,0.0,0.0
A,2023-01-08 16:00:00,0.0,0.0
B,2023-01-08 16:00:00,-0.0,0.0
B,2023-01-08 17:00:00,-0.0,0.0
C,2023-01-08 17:00:00,0.0,0.0
A,2023-01-08 17:00:00,0.0,0.0
B,2023-01-08 18:00:00,-0.0,0.0
C,2023-01-08 18:00:00,0.0,0.0
A,2023-01-08 18:00:00,0.0,0.0
B,2023-01-08 19:00:00,-0.0,0.0
C,2023-01-08 19:00:00,0.0,0.0
A,2023-01-08 19:00:00,0.0,0.0
A,2023-01-08 20:00:00,0.0,0.0
C,2023-01-08 20:00:00,0.0,0.0
B,2023-01-08 20:00:00,-0.0,0.0
C,2023-01-08 21:00:00,0.0,0.0
B,2023-01-08 21:00:00,-0.0,0.0
A,2023-01-08 21:00:00,0.0,0.0
B,2023-01-08 22:00:00,-0.0,0.0
C,2023-01-08 22:00:00,0.0,0.0
A,2023-01-08 22:00:00,0.0,0.0
B,2023-01-08 23:00:00,-0.0,0.0
C,2023-01-08 23:00:00,-0.0,0.0
A,2023-01-08 23:00:00,0.0,0.0
C,2023-01-09 00:00:00,-0.0,0.0
A,2023-01-09 00:00:00,0.0,0.0
B,2023-01-09 00:00:00,-0.0,0.0
A,2023-01-09 01:00:00,0.0,0.0
C,2023-01-09 01:00:00,0.0,0.0
B,2023-01-09 01:00:00,-0.0,0.0
B,2023-01-09 02:00:00,-0.0,0.0
C,2023-01-09 02:00:00,0.0,0.0
A,2023-01-09 02:00:00,0.0,0.0
B,2023-01-09 03:00:00,-0.0,0.0
A,2023-01-09 03:00:00,0.0,0.0
C,2023-01-09 03:00:00,0.0,0.0
A,2023-01-09 04:00:00,0.0,0.0
B,2023-01-09 04:00:00,-0.0,0.0
C,2023-01-09 04:00:00,0.0,0.0
C,2023-01-09 05:00:00,0.0,0.0
B,2023-01-09 05:00:00,-0.0,0.0
A,2023-01-09 05:00:00,0.0,0.0
A,2023-01-09 06:00:00,0.0,0.0
C,2023-01-09 06:00:00,0.0,0.0
B,2023-01-09 06:00:00,-0.0,0.0
C,2023-01-09 07:00:00,0.0,0.0
A,2023-01-09 07:00:00,0.0,0.0
B,2023-01-09 07:00:00,-0.0,0.0
C,2023-01-09 08:00:00,0.0,0.0
A,2023-01-09 08:00:00,0.0,0.0
B,2023-01-09 08:00:00,-0.0,0.0
B,2023-01-09 09:00:00,6.707015714268751,0.0
C,2023-01-09 09:00:00,0.0,1.0723326
A,2023-01-09 09:00:00,18.479999999999997,18.632088
A,2023-01-09 10:00:00,140.8,54.976494
B,2023-01-09 10:00:00,13.414031428537502,9.840709
C,2023-01-09 10:00:00,0.0,10.511068
C,2023-01-09 11:00:00,2.94,19.935223
A,2023-01-09 11:00:00,247.72000000000003,66.24763
B,2023-01-09 11:00:00,33.83163562425938,12.275548
A,2023-01-09 12:00:00,154.66,58.498787
B,2023-01-09 12:00:00,21.225550465390626,9.674467
C,2023-01-09 12:00:00,11.76,13.220995
C,2023-01-09 13:00:00,9.8,4.8887453
A,2023-01-09 13:00:00,34.54,28.363419
B,2023-01-09 13:00:00,2.75108749209375,1.6614567
C,2023-01-09 14:00:00,0.9800000000000001,0.0
B,2023-01-09 14:00:00,-0.0,0.0
A,2023-01-09 14:00:00,0.0,0.0
A,2023-01-09 15:00:00,0.0,0.0
C,2023-01-09 15:00:00,0.0,0.0
B,2023-01-09 15:00:00,-0.0,0.0
C,2023-01-09 16:00:00,0.0,0.0
A,2023-01-09 16:00:00,0.0,0.0
B,2023-01-09 16:00:00,-0.0,0.0
B,2023-01-09 17:00:00,-0.0,0.0
A,2023-01-09 17:00:00,0.0,0.0
C,2023-01-09 17:00:00,0.0,0.0
C,2023-01-09 18:00:00,0.0,0.0
A,2023-01-09 18:00:00,0.0,0.0
B,2023-01-09 18:00:00,-0.0,0.0
C,2023-01-09 19:00:00,0.0,0.0
A,2023-01-09 19:00:00,0.0,0.0
B,2023-01-09 19:00:00,-0.0,0.0
C,2023-01-09 20:00:00,0.0,0.0
B,2023-01-09 20:00:00,-0.0,0.0
A,2023-01-09 20:00:00,0.0,0.0
A,2023-01-09 21:00:00,0.0,0.0
B,2023-01-09 21:00:00,-0.0,0.0
C,2023-01-09 21:00:00,0.0,0.0
B,2023-01-09 22:00:00,-0.0,0.0
A,2023-01-09 22:00:00,0.0,0.0
C,2023-01-09 22:00:00,0.0,0.0
A,2023-01-09 23:00:00,0.0,0.0
C,2023-01-09 23:00:00,-0.0,0.0
B,2023-01-09 23:00:00,-0.0,0.0
B,2023-01-10 00:00:00,-0.0,0.0
C,2023-01-10 00:00:00,-0.0,0.0
A,2023-01-10 00:00:00,0.0,0.0
A,2023-01-10 01:00:00,0.0,0.0
B,2023-01-10 01:00:00,-0.0,0.0
C,2023-01-10 01:00:00,0.0,0.0
B,2023-01-10 02:00:00,-0.0,0.0
C,2023-01-10 02:00:00,0.0,0.0
A,2023-01-10 02:00:00,0.0,0.0
A,2023-01-10 03:00:00,0.0,0.0
B,2023-01-10 03:00:00,-0.0,0.0
C,2023-01-10 03:00:00,0.0,0.0
A,2023-01-10 04:00:00,0.0,0.0
C,2023-01-10 04:00:00,0.0,0.0
B,2023-01-10 04:00:00,-0.0,0.0
C,2023-01-10 05:00:00,0.0,0.0
A,2023-01-10 05:00:00,0.0,0.0
B,2023-01-10 05:00:00,-0.0,0.0
B,2023-01-10 06:00:00,-0.0,0.0
C,2023-01-10 06:00:00,0.0,0.0
A,2023-01-10 06:00:00,0.0,0.0
B,2023-01-10 07:00:00,-0.0,0.0
C,2023-01-10 07:00:00,0.0,0.0
A,2023-01-10 07:00:00,0.0,0.0
B,2023-01-10 08:00:00,-0.0,0.0
C,2023-01-10 08:00:00,0.0,0.0
A,2023-01-10 08:00:00,13.64,0.0
B,2023-01-10 09:00:00,4.0787624900093755,0.49801248
A,2023-01-10 09:00:00,312.84000000000003,133.72139
C,2023-01-10 09:00:00,0.0,2.8732948
C,2023-01-10 10:00:00,1.9600000000000002,13.597608
B,2023-01-10 10:00:00,32.64634495225312,19.958126
A,2023-01-10 10:00:00,1142.68,1154.7981
C,2023-01-10 11:00:00,12.740000000000002,21.945618
A,2023-01-10 11:00:00,499.18,836.133
B,2023-01-10 11:00:00,40.842538490868755,22.630497
A,2023-01-10 12:00:00,142.56,211.79245
B,2023-01-10 12:00:00,19.876384504159375,12.634354
C,2023-01-10 12:00:00,17.64,11.398989
A,2023-01-10 13:00:00,229.46000000000004,93.22579
B,2023-01-10 13:00:00,10.686950792134374,1.5177963
C,2023-01-10 13:00:00,10.780000000000001,0.50479424
A,2023-01-10 14:00:00,4.84,0.0
B,2023-01-10 14:00:00,-0.0,0.0
C,2023-01-10 14:00:00,5.88,0.0
C,2023-01-10 15:00:00,0.0,0.0
B,2023-01-10 15:00:00,-0.0,0.0
A,2023-01-10 15:00:00,0.0,0.0
C,2023-01-10 16:00:00,0.0,0.0
A,2023-01-10 16:00:00,0.0,0.0
B,2023-01-10 16:00:00,-0.0,0.0
A,2023-01-10 17:00:00,0.0,0.0
B,2023-01-10 17:00:00,-0.0,0.0
C,2023-01-10 17:00:00,0.0,0.0
C,2023-01-10 18:00:00,0.0,0.0
A,2023-01-10 18:00:00,0.0,0.0
B,2023-01-10 18:00:00,-0.0,0.0
B,2023-01-10 19:00:00,-0.0,0.0
C,2023-01-10 19:00:00,0.0,0.0
A,2023-01-10 19:00:00,0.0,0.0
B,2023-01-10 20:00:00,-0.0,0.0
A,2023-01-10 20:00:00,0.0,0.0
C,2023-01-10 20:00:00,0.0,0.0
B,2023-01-10 21:00:00,-0.0,0.0
A,2023-01-10 21:00:00,0.0,0.0
C,2023-01-10 21:00:00,0.0,0.0
B,2023-01-10 22:00:00,-0.0,0.0
A,2023-01-10 22:00:00,0.0,0.0
C,2023-01-10 22:00:00,0.0,0.0
A,2023-01-10 23:00:00,0.0,0.0
