id,prediction
1890,63.88993
1891,31.764023
1892,9.302043
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,6.6645384
1899,33.277515
1900,68.00096
1901,151.66939
1902,356.02362
1903,498.68353
1904,626.52026
1905,755.9195
1906,838.1234
1907,871.79736
1908,865.2162
1909,818.6688
1910,687.8957
1911,537.55707
1912,378.9726
1913,236.05933
1914,125.76919
1915,46.992836
1916,13.0049715
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,18.368288
1923,55.756325
1924,125.17717
1925,228.46696
1926,388.154
1927,551.3716
1928,701.19495
1929,821.2416
1930,865.9549
1931,874.4928
1932,862.5259
1933,801.3672
1934,672.5536
1935,506.25845
1936,378.47394
1937,246.9314
1938,135.16095
1939,51.386963
1940,14.133026
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,1.1868063
1946,20.232231
1947,58.30619
1948,129.04576
1949,231.06503
1950,395.02936
1951,561.3519
1952,698.5032
1953,796.86584
1954,813.1044
1955,726.82153
1956,671.78406
1957,641.5724
1958,496.69156
1959,382.2647
1960,300.76276
1961,191.16847
1962,100.380615
1963,45.482838
1964,12.250242
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,3.3870971
1971,21.05898
1972,52.241386
1973,105.463524
1974,158.89401
1975,220.48152
1976,191.6311
1977,142.42285
1978,336.0999
1979,495.15015
1980,671.50287
1981,713.90906
1982,608.40906
1983,441.69556
1984,261.1407
1985,190.29486
1986,107.35624
1987,41.66377
1988,15.730639
1989,2.6812453
1990,0.12634292
1991,0.04845126
1992,0.0
1993,0.0
1994,4.892157
1995,11.628459
1996,23.227737
1997,36.384354
1998,69.88942
1999,108.96277
2000,213.03653
2001,257.9346
2002,253.09506
2003,276.52103
2004,312.63702
2005,411.18164
2006,542.60284
2007,484.2645
2008,320.4716
2009,173.70076
2010,101.78671
2011,40.673405
2012,5.6679497
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,17.591702
2019,51.05611
2020,128.35954
2021,238.28674
2022,395.07114
2023,544.03265
2024,684.373
2025,762.90027
2026,776.5128
2027,770.0158
2028,723.07874
2029,627.217
2030,445.3484
2031,323.62506
2032,232.4685
2033,175.5932
2034,101.488594
2035,43.42606
2036,12.781581
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,18.330696
2043,54.439873
2044,123.04393
2045,230.56087
2046,391.4843
2047,568.13025
2048,729.70575
2049,819.4208
2050,845.3541
2051,847.27734
2052,842.034
2053,770.94763
2054,592.07965
2055,438.68866
2056,317.62277
2057,195.86316
2058,109.42545
2059,54.1067
2060,16.817223
2061,0.090627804
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,21.0908
2067,52.377583
2068,87.920975
2069,120.956985
2070,158.81143
2071,157.96599
2072,206.97627
2073,262.64908
2074,260.53635
2075,236.918
2076,227.35342
2077,245.34518
2078,208.28938
2079,165.27814
2080,117.31445
2081,66.52757
2082,23.28306
2083,11.747879
2084,1.9073257
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,2.9999506
2091,10.74156
2092,26.295929
2093,41.621445
2094,91.35207
2095,115.069885
2096,97.1461
2097,76.97321
2098,108.28562
2099,157.46198
2100,186.17928
2101,187.97446
2102,173.6198
2103,150.17123
2104,120.39891
2105,87.32744
2106,52.419167
2107,22.609322
2108,7.4886565
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,16.853252
2115,54.126305
2116,115.56056
2117,191.15504
2118,322.40167
2119,480.42432
2120,641.81995
2121,715.1788
2122,711.8357
2123,680.2016
2124,679.31836
2125,619.1908
2126,509.80524
2127,361.76944
2128,237.64206
2129,142.77774
2130,77.21978
2131,38.85026
2132,11.834025
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,6.536592
2139,35.379116
2140,47.839836
2141,40.600815
2142,67.54436
2143,128.69653
2144,274.0207
2145,428.38788
2146,510.28485
2147,608.1515
2148,631.14984
2149,542.87866
2150,325.65195
2151,199.65808
2152,161.65297
2153,115.589195
2154,70.59176
2155,35.68481
2156,10.930169
2157,0.0
2158,0.0
2159,0.0
